"origin","year","month","day","hour","temp","dewp","humid","wind_dir","wind_speed","wind_gust","precip","pressure","visib","date"
"PDX",2016,8,11,2,NA,NA,NA,310,13.80936,15.8915353008,NA,NA,10,2016-08-11 02:00:00
"PDX",2016,8,11,3,NA,NA,NA,320,12.65858,14.5672406924,NA,NA,10,2016-08-11 03:00:00
"PDX",2016,8,11,4,NA,NA,NA,330,11.5078,13.242946084,NA,NA,10,2016-08-11 04:00:00
"PDX",2016,8,11,5,NA,NA,NA,320,11.5078,13.242946084,NA,NA,10,2016-08-11 05:00:00
"PDX",2016,8,11,6,NA,NA,NA,320,9.20624,10.5943568672,NA,NA,10,2016-08-11 06:00:00
"PDX",2016,8,11,7,NA,NA,NA,320,8.05546,9.2700622588,NA,NA,10,2016-08-11 07:00:00
"PDX",2016,8,11,8,NA,NA,NA,330,4.60312,5.2971784336,NA,NA,10,2016-08-11 08:00:00
"PDX",2016,8,11,9,NA,NA,NA,330,4.60312,5.2971784336,NA,NA,10,2016-08-11 09:00:00
"PDX",2016,8,11,10,NA,NA,NA,330,6.90468,7.9457676504,NA,NA,10,2016-08-11 10:00:00
"PDX",2016,8,11,11,NA,NA,NA,310,4.60312,5.2971784336,NA,NA,10,2016-08-11 11:00:00
"PDX",2016,8,11,12,NA,NA,NA,320,3.45234,3.9728838252,NA,NA,10,2016-08-11 12:00:00
"PDX",2016,8,11,13,NA,NA,NA,320,5.7539,6.621473042,NA,NA,10,2016-08-11 13:00:00
"PDX",2016,8,11,14,NA,NA,NA,320,3.45234,3.9728838252,NA,NA,10,2016-08-11 14:00:00
"PDX",2016,8,11,15,NA,NA,NA,10,4.60312,5.2971784336,NA,NA,10,2016-08-11 15:00:00
"PDX",2016,8,11,16,NA,NA,NA,0,0,0,NA,NA,10,2016-08-11 16:00:00
"PDX",2016,8,11,17,NA,NA,NA,0,0,0,NA,NA,10,2016-08-11 17:00:00
"PDX",2016,8,11,18,NA,NA,NA,320,4.60312,5.2971784336,NA,NA,10,2016-08-11 18:00:00
"PDX",2016,8,11,19,NA,NA,NA,280,8.05546,9.2700622588,NA,NA,10,2016-08-11 19:00:00
"PDX",2016,8,11,20,NA,NA,NA,280,10.35702,11.9186514756,NA,NA,10,2016-08-11 20:00:00
"PDX",2016,8,11,21,NA,NA,NA,270,9.20624,10.5943568672,NA,NA,10,2016-08-11 21:00:00
"PDX",2016,8,11,22,NA,NA,NA,290,12.65858,14.5672406924,NA,NA,10,2016-08-11 22:00:00
"PDX",2016,8,11,23,NA,NA,NA,290,11.5078,13.242946084,NA,NA,10,2016-08-11 23:00:00
"PDX",2016,8,12,0,NA,NA,NA,290,12.65858,14.5672406924,NA,NA,10,2016-08-12 00:00:00
"PDX",2016,8,12,1,NA,NA,NA,300,10.35702,11.9186514756,NA,NA,10,2016-08-12 01:00:00
"PDX",2016,8,12,2,NA,NA,NA,320,9.20624,10.5943568672,NA,NA,10,2016-08-12 02:00:00
"PDX",2016,8,12,3,NA,NA,NA,310,12.65858,14.5672406924,NA,NA,10,2016-08-12 03:00:00
"PDX",2016,8,12,4,NA,NA,NA,290,8.05546,9.2700622588,NA,NA,10,2016-08-12 04:00:00
"PDX",2016,8,12,5,NA,NA,NA,290,10.35702,11.9186514756,NA,NA,10,2016-08-12 05:00:00
"PDX",2016,8,12,6,NA,NA,NA,300,8.05546,9.2700622588,NA,NA,10,2016-08-12 06:00:00
"PDX",2016,8,12,7,NA,NA,NA,300,5.7539,6.621473042,NA,NA,10,2016-08-12 07:00:00
"PDX",2016,8,12,8,NA,NA,NA,310,3.45234,3.9728838252,NA,NA,10,2016-08-12 08:00:00
"PDX",2016,8,12,9,NA,NA,NA,320,5.7539,6.621473042,NA,NA,10,2016-08-12 09:00:00
"PDX",2016,8,12,10,NA,NA,NA,320,4.60312,5.2971784336,NA,NA,10,2016-08-12 10:00:00
"PDX",2016,8,12,11,NA,NA,NA,320,4.60312,5.2971784336,NA,NA,10,2016-08-12 11:00:00
"PDX",2016,8,12,12,NA,NA,NA,330,3.45234,3.9728838252,NA,NA,10,2016-08-12 12:00:00
"PDX",2016,8,12,13,NA,NA,NA,0,0,0,NA,NA,10,2016-08-12 13:00:00
"PDX",2016,8,12,14,NA,NA,NA,0,0,0,NA,NA,10,2016-08-12 14:00:00
"PDX",2016,8,12,15,NA,NA,NA,0,0,0,NA,NA,10,2016-08-12 15:00:00
"PDX",2016,8,12,16,NA,NA,NA,320,3.45234,3.9728838252,NA,NA,10,2016-08-12 16:00:00
"PDX",2016,8,12,17,NA,NA,NA,290,4.60312,5.2971784336,NA,NA,10,2016-08-12 17:00:00
"PDX",2016,8,12,18,NA,NA,NA,0,0,0,NA,NA,10,2016-08-12 18:00:00
"PDX",2016,8,12,19,NA,NA,NA,320,6.90468,7.9457676504,NA,NA,10,2016-08-12 19:00:00
"PDX",2016,8,12,20,NA,NA,NA,280,8.05546,9.2700622588,NA,NA,10,2016-08-12 20:00:00
"PDX",2016,8,12,21,NA,NA,NA,280,9.20624,10.5943568672,NA,NA,10,2016-08-12 21:00:00
"PDX",2016,8,12,22,NA,NA,NA,290,11.5078,13.242946084,NA,NA,10,2016-08-12 22:00:00
"PDX",2016,8,12,23,NA,NA,NA,300,10.35702,11.9186514756,NA,NA,10,2016-08-12 23:00:00
"PDX",2016,8,13,0,NA,NA,NA,300,9.20624,10.5943568672,NA,NA,10,2016-08-13 00:00:00
"PDX",2016,8,13,1,NA,NA,NA,280,8.05546,9.2700622588,NA,NA,10,2016-08-13 01:00:00
"PDX",2016,8,13,2,NA,NA,NA,330,4.60312,5.2971784336,NA,NA,10,2016-08-13 02:00:00
"PDX",2016,8,13,3,NA,NA,NA,340,6.90468,7.9457676504,NA,NA,10,2016-08-13 03:00:00
"PDX",2016,8,13,4,NA,NA,NA,300,8.05546,9.2700622588,NA,NA,10,2016-08-13 04:00:00
"PDX",2016,8,13,5,NA,NA,NA,300,6.90468,7.9457676504,NA,NA,10,2016-08-13 05:00:00
"PDX",2016,8,13,6,NA,NA,NA,310,5.7539,6.621473042,NA,NA,10,2016-08-13 06:00:00
"PDX",2016,8,13,7,NA,NA,NA,0,0,0,NA,NA,10,2016-08-13 07:00:00
"PDX",2016,8,13,8,NA,NA,NA,320,4.60312,5.2971784336,NA,NA,10,2016-08-13 08:00:00
"PDX",2016,8,13,9,NA,NA,NA,0,0,0,NA,NA,10,2016-08-13 09:00:00
"PDX",2016,8,13,10,NA,NA,NA,0,0,0,NA,NA,10,2016-08-13 10:00:00
"PDX",2016,8,13,11,NA,NA,NA,330,3.45234,3.9728838252,NA,NA,10,2016-08-13 11:00:00
"PDX",2016,8,13,12,NA,NA,NA,0,0,0,NA,NA,10,2016-08-13 12:00:00
"PDX",2016,8,13,13,NA,NA,NA,0,0,0,NA,NA,10,2016-08-13 13:00:00
"PDX",2016,8,13,14,NA,NA,NA,270,3.45234,3.9728838252,NA,NA,10,2016-08-13 14:00:00
"PDX",2016,8,13,15,NA,NA,NA,290,4.60312,5.2971784336,NA,NA,10,2016-08-13 15:00:00
"PDX",2016,8,13,16,NA,NA,NA,270,3.45234,3.9728838252,NA,NA,10,2016-08-13 16:00:00
"PDX",2016,8,13,17,NA,NA,NA,310,3.45234,3.9728838252,NA,NA,10,2016-08-13 17:00:00
"PDX",2016,8,13,18,NA,NA,NA,300,5.7539,6.621473042,NA,NA,10,2016-08-13 18:00:00
"PDX",2016,8,13,19,NA,NA,NA,300,5.7539,6.621473042,NA,NA,10,2016-08-13 19:00:00
"PDX",2016,8,13,20,NA,NA,NA,280,6.90468,7.9457676504,NA,NA,10,2016-08-13 20:00:00
"PDX",2016,8,13,21,NA,NA,NA,280,6.90468,7.9457676504,NA,NA,10,2016-08-13 21:00:00
"PDX",2016,8,13,22,NA,NA,NA,300,9.20624,10.5943568672,NA,NA,10,2016-08-13 22:00:00
"PDX",2016,8,13,23,NA,NA,NA,290,11.5078,13.242946084,NA,NA,10,2016-08-13 23:00:00
"PDX",2016,8,14,0,NA,NA,NA,320,9.20624,10.5943568672,NA,NA,10,2016-08-14 00:00:00
"PDX",2016,8,14,1,NA,NA,NA,340,8.05546,9.2700622588,NA,NA,10,2016-08-14 01:00:00
"PDX",2016,8,14,2,NA,NA,NA,340,6.90468,7.9457676504,NA,NA,10,2016-08-14 02:00:00
"PDX",2016,8,14,3,NA,NA,NA,330,5.7539,6.621473042,NA,NA,10,2016-08-14 03:00:00
"PDX",2016,8,14,4,NA,NA,NA,320,6.90468,7.9457676504,NA,NA,10,2016-08-14 04:00:00
"PDX",2016,8,14,5,NA,NA,NA,320,8.05546,9.2700622588,NA,NA,10,2016-08-14 05:00:00
"PDX",2016,8,14,6,NA,NA,NA,300,8.05546,9.2700622588,NA,NA,10,2016-08-14 06:00:00
"PDX",2016,8,14,7,NA,NA,NA,320,6.90468,7.9457676504,NA,NA,10,2016-08-14 07:00:00
"PDX",2016,8,14,8,NA,NA,NA,10,4.60312,5.2971784336,NA,NA,10,2016-08-14 08:00:00
"PDX",2016,8,14,9,NA,NA,NA,350,4.60312,5.2971784336,NA,NA,10,2016-08-14 09:00:00
"PDX",2016,8,14,10,NA,NA,NA,330,4.60312,5.2971784336,NA,NA,10,2016-08-14 10:00:00
"PDX",2016,8,14,11,NA,NA,NA,320,3.45234,3.9728838252,NA,NA,10,2016-08-14 11:00:00
"PDX",2016,8,14,12,NA,NA,NA,330,6.90468,7.9457676504,NA,NA,10,2016-08-14 12:00:00
"PDX",2016,8,14,13,NA,NA,NA,320,5.7539,6.621473042,NA,NA,10,2016-08-14 13:00:00
"PDX",2016,8,14,14,NA,NA,NA,350,4.60312,5.2971784336,NA,NA,10,2016-08-14 14:00:00
"PDX",2016,8,14,15,NA,NA,NA,360,4.60312,5.2971784336,NA,NA,10,2016-08-14 15:00:00
"PDX",2016,8,14,16,NA,NA,NA,360,4.60312,5.2971784336,NA,NA,10,2016-08-14 16:00:00
"PDX",2016,8,14,17,NA,NA,NA,310,6.90468,7.9457676504,NA,NA,10,2016-08-14 17:00:00
"PDX",2016,8,14,18,NA,NA,NA,290,6.90468,7.9457676504,NA,NA,10,2016-08-14 18:00:00
"PDX",2016,8,14,19,NA,NA,NA,320,11.5078,13.242946084,NA,NA,10,2016-08-14 19:00:00
"PDX",2016,8,14,20,NA,NA,NA,290,10.35702,11.9186514756,NA,NA,10,2016-08-14 20:00:00
"PDX",2016,8,14,21,NA,NA,NA,300,11.5078,13.242946084,NA,NA,10,2016-08-14 21:00:00
"PDX",2016,8,14,22,NA,NA,NA,290,13.80936,15.8915353008,NA,NA,10,2016-08-14 22:00:00
"PDX",2016,8,14,23,NA,NA,NA,320,10.35702,11.9186514756,NA,NA,10,2016-08-14 23:00:00
"PDX",2016,8,15,0,NA,NA,NA,320,16.11092,18.5401245176,NA,NA,10,2016-08-15 00:00:00
"PDX",2016,8,15,1,NA,NA,NA,330,13.80936,15.8915353008,NA,NA,10,2016-08-15 01:00:00
"PDX",2016,8,15,2,NA,NA,NA,310,17.2617,19.864419126,NA,NA,10,2016-08-15 02:00:00
"PDX",2016,8,15,3,NA,NA,NA,330,11.5078,13.242946084,NA,NA,10,2016-08-15 03:00:00
"PDX",2016,8,15,4,NA,NA,NA,330,9.20624,10.5943568672,NA,NA,10,2016-08-15 04:00:00
"PDX",2016,8,15,5,NA,NA,NA,330,6.90468,7.9457676504,NA,NA,10,2016-08-15 05:00:00
"PDX",2016,8,15,6,NA,NA,NA,320,9.20624,10.5943568672,NA,NA,10,2016-08-15 06:00:00
"PDX",2016,8,15,7,NA,NA,NA,310,9.20624,10.5943568672,NA,NA,10,2016-08-15 07:00:00
"PDX",2016,8,15,8,NA,NA,NA,320,9.20624,10.5943568672,NA,NA,10,2016-08-15 08:00:00
"PDX",2016,8,15,9,NA,NA,NA,360,3.45234,3.9728838252,NA,NA,10,2016-08-15 09:00:00
"PDX",2016,8,15,10,NA,NA,NA,350,4.60312,5.2971784336,NA,NA,10,2016-08-15 10:00:00
"PDX",2016,8,15,11,NA,NA,NA,340,4.60312,5.2971784336,NA,NA,10,2016-08-15 11:00:00
"PDX",2016,8,15,12,NA,NA,NA,330,3.45234,3.9728838252,NA,NA,10,2016-08-15 12:00:00
"PDX",2016,8,15,13,NA,NA,NA,330,3.45234,3.9728838252,NA,NA,10,2016-08-15 13:00:00
"PDX",2016,8,15,14,NA,NA,NA,330,5.7539,6.621473042,NA,NA,10,2016-08-15 14:00:00
"PDX",2016,8,15,15,NA,NA,NA,310,5.7539,6.621473042,NA,NA,10,2016-08-15 15:00:00
"PDX",2016,8,15,16,NA,NA,NA,310,6.90468,7.9457676504,NA,NA,10,2016-08-15 16:00:00
"PDX",2016,8,15,17,NA,NA,NA,350,3.45234,3.9728838252,NA,NA,10,2016-08-15 17:00:00
"PDX",2016,8,15,18,NA,NA,NA,270,4.60312,5.2971784336,NA,NA,10,2016-08-15 18:00:00
"PDX",2016,8,15,19,NA,NA,NA,350,4.60312,5.2971784336,NA,NA,10,2016-08-15 19:00:00
"PDX",2016,8,15,20,NA,NA,NA,290,10.35702,11.9186514756,NA,NA,10,2016-08-15 20:00:00
"PDX",2016,8,15,21,NA,NA,NA,300,8.05546,9.2700622588,NA,NA,10,2016-08-15 21:00:00
"PDX",2016,8,15,22,NA,NA,NA,360,6.90468,7.9457676504,NA,NA,10,2016-08-15 22:00:00
"PDX",2016,8,15,23,NA,NA,NA,330,5.7539,6.621473042,NA,NA,10,2016-08-15 23:00:00
"PDX",2016,8,16,0,NA,NA,NA,320,11.5078,13.242946084,NA,NA,10,2016-08-16 00:00:00
"PDX",2016,8,16,1,NA,NA,NA,330,9.20624,10.5943568672,NA,NA,10,2016-08-16 01:00:00
"PDX",2016,8,16,2,NA,NA,NA,320,14.96014,17.2158299092,NA,NA,10,2016-08-16 02:00:00
"PDX",2016,8,16,3,NA,NA,NA,340,6.90468,7.9457676504,NA,NA,10,2016-08-16 03:00:00
"PDX",2016,8,16,4,NA,NA,NA,320,8.05546,9.2700622588,NA,NA,10,2016-08-16 04:00:00
"PDX",2016,8,16,5,NA,NA,NA,320,9.20624,10.5943568672,NA,NA,10,2016-08-16 05:00:00
"PDX",2016,8,16,6,NA,NA,NA,330,11.5078,13.242946084,NA,NA,10,2016-08-16 06:00:00
"PDX",2016,8,16,7,NA,NA,NA,330,6.90468,7.9457676504,NA,NA,10,2016-08-16 07:00:00
"PDX",2016,8,16,8,NA,NA,NA,330,8.05546,9.2700622588,NA,NA,10,2016-08-16 08:00:00
"PDX",2016,8,16,9,NA,NA,NA,330,5.7539,6.621473042,NA,NA,10,2016-08-16 09:00:00
"PDX",2016,8,16,10,NA,NA,NA,340,4.60312,5.2971784336,NA,NA,10,2016-08-16 10:00:00
"PDX",2016,8,16,11,NA,NA,NA,340,6.90468,7.9457676504,NA,NA,10,2016-08-16 11:00:00
"PDX",2016,8,16,12,NA,NA,NA,330,6.90468,7.9457676504,NA,NA,10,2016-08-16 12:00:00
"PDX",2016,8,16,13,NA,NA,NA,340,3.45234,3.9728838252,NA,NA,10,2016-08-16 13:00:00
"PDX",2016,8,16,14,NA,NA,NA,340,4.60312,5.2971784336,NA,NA,10,2016-08-16 14:00:00
"PDX",2016,8,16,15,NA,NA,NA,330,6.90468,7.9457676504,NA,NA,10,2016-08-16 15:00:00
"PDX",2016,8,16,16,NA,NA,NA,360,8.05546,9.2700622588,NA,NA,10,2016-08-16 16:00:00
"PDX",2016,8,16,17,NA,NA,NA,350,6.90468,7.9457676504,NA,NA,10,2016-08-16 17:00:00
"PDX",2016,8,16,18,NA,NA,NA,360,6.90468,7.9457676504,NA,NA,10,2016-08-16 18:00:00
"PDX",2016,8,16,19,NA,NA,NA,360,6.90468,7.9457676504,NA,NA,10,2016-08-16 19:00:00
"PDX",2016,8,16,20,NA,NA,NA,270,5.7539,6.621473042,NA,NA,10,2016-08-16 20:00:00
"PDX",2016,8,16,21,NA,NA,NA,300,8.05546,9.2700622588,NA,NA,10,2016-08-16 21:00:00
"PDX",2016,8,16,22,NA,NA,NA,330,10.35702,11.9186514756,NA,NA,10,2016-08-16 22:00:00
"PDX",2016,8,16,23,NA,NA,NA,310,8.05546,9.2700622588,NA,NA,10,2016-08-16 23:00:00
"PDX",2016,8,17,0,NA,NA,NA,320,11.5078,13.242946084,NA,NA,10,2016-08-17 00:00:00
"PDX",2016,8,17,1,NA,NA,NA,340,10.35702,11.9186514756,NA,NA,10,2016-08-17 01:00:00
"PDX",2016,8,17,2,NA,NA,NA,330,10.35702,11.9186514756,NA,NA,10,2016-08-17 02:00:00
"PDX",2016,8,17,3,NA,NA,NA,330,11.5078,13.242946084,NA,NA,10,2016-08-17 03:00:00
"PDX",2016,8,17,4,NA,NA,NA,330,8.05546,9.2700622588,NA,NA,10,2016-08-17 04:00:00
"PDX",2016,8,17,5,NA,NA,NA,330,6.90468,7.9457676504,NA,NA,10,2016-08-17 05:00:00
"PDX",2016,8,17,6,NA,NA,NA,320,9.20624,10.5943568672,NA,NA,10,2016-08-17 06:00:00
"PDX",2016,8,17,7,NA,NA,NA,310,5.7539,6.621473042,NA,NA,10,2016-08-17 07:00:00
"PDX",2016,8,17,8,NA,NA,NA,310,6.90468,7.9457676504,NA,NA,10,2016-08-17 08:00:00
"PDX",2016,8,17,9,NA,NA,NA,330,4.60312,5.2971784336,NA,NA,10,2016-08-17 09:00:00
"PDX",2016,8,17,10,NA,NA,NA,320,4.60312,5.2971784336,NA,NA,10,2016-08-17 10:00:00
"PDX",2016,8,17,11,NA,NA,NA,330,3.45234,3.9728838252,NA,NA,10,2016-08-17 11:00:00
"PDX",2016,8,17,12,NA,NA,NA,330,9.20624,10.5943568672,NA,NA,10,2016-08-17 12:00:00
"PDX",2016,8,17,13,NA,NA,NA,340,6.90468,7.9457676504,NA,NA,10,2016-08-17 13:00:00
"PDX",2016,8,17,14,NA,NA,NA,0,0,0,NA,NA,10,2016-08-17 14:00:00
"PDX",2016,8,17,15,NA,NA,NA,350,4.60312,5.2971784336,NA,NA,10,2016-08-17 15:00:00
"PDX",2016,8,17,16,NA,NA,NA,340,5.7539,6.621473042,NA,NA,10,2016-08-17 16:00:00
"PDX",2016,8,17,17,NA,NA,NA,310,9.20624,10.5943568672,NA,NA,10,2016-08-17 17:00:00
"PDX",2016,8,17,18,NA,NA,NA,0,0,0,NA,NA,10,2016-08-17 18:00:00
"PDX",2016,8,17,19,NA,NA,NA,310,3.45234,3.9728838252,NA,NA,10,2016-08-17 19:00:00
"PDX",2016,8,17,20,NA,NA,NA,280,6.90468,7.9457676504,NA,NA,10,2016-08-17 20:00:00
"PDX",2016,8,17,21,NA,NA,NA,280,9.20624,10.5943568672,NA,NA,10,2016-08-17 21:00:00
"PDX",2016,8,17,22,NA,NA,NA,280,10.35702,11.9186514756,NA,NA,10,2016-08-17 22:00:00
"PDX",2016,8,17,23,NA,NA,NA,290,10.35702,11.9186514756,NA,NA,10,2016-08-17 23:00:00
"PDX",2016,8,18,0,NA,NA,NA,300,9.20624,10.5943568672,NA,NA,10,2016-08-18 00:00:00
"PDX",2016,8,18,1,NA,NA,NA,310,8.05546,9.2700622588,NA,NA,10,2016-08-18 01:00:00
"PDX",2016,8,18,2,NA,NA,NA,320,10.35702,11.9186514756,NA,NA,10,2016-08-18 02:00:00
"PDX",2016,8,18,3,NA,NA,NA,340,5.7539,6.621473042,NA,NA,10,2016-08-18 03:00:00
"PDX",2016,8,18,4,NA,NA,NA,340,3.45234,3.9728838252,NA,NA,10,2016-08-18 04:00:00
"PDX",2016,8,18,5,NA,NA,NA,0,0,0,NA,NA,10,2016-08-18 05:00:00
"PDX",2016,8,18,6,NA,NA,NA,330,5.7539,6.621473042,NA,NA,10,2016-08-18 06:00:00
"PDX",2016,8,18,7,NA,NA,NA,360,5.7539,6.621473042,NA,NA,10,2016-08-18 07:00:00
"PDX",2016,8,18,8,NA,NA,NA,0,0,0,NA,NA,10,2016-08-18 08:00:00
"PDX",2016,8,18,9,NA,NA,NA,0,0,0,NA,NA,10,2016-08-18 09:00:00
"PDX",2016,8,18,10,NA,NA,NA,360,3.45234,3.9728838252,NA,NA,10,2016-08-18 10:00:00
"PDX",2016,8,18,11,NA,NA,NA,0,0,0,NA,NA,10,2016-08-18 11:00:00
"PDX",2016,8,18,12,NA,NA,NA,0,0,0,NA,NA,10,2016-08-18 12:00:00
"PDX",2016,8,18,13,NA,NA,NA,0,0,0,NA,NA,10,2016-08-18 13:00:00
"PDX",2016,8,18,14,NA,NA,NA,350,3.45234,3.9728838252,NA,NA,10,2016-08-18 14:00:00
"PDX",2016,8,18,15,NA,NA,NA,310,4.60312,5.2971784336,NA,NA,10,2016-08-18 15:00:00
"PDX",2016,8,18,16,NA,NA,NA,0,0,0,NA,NA,10,2016-08-18 16:00:00
"PDX",2016,8,18,17,NA,NA,NA,0,0,0,NA,NA,10,2016-08-18 17:00:00
"PDX",2016,8,18,18,NA,NA,NA,280,3.45234,3.9728838252,NA,NA,10,2016-08-18 18:00:00
"PDX",2016,8,18,19,NA,NA,NA,310,5.7539,6.621473042,NA,NA,10,2016-08-18 19:00:00
"PDX",2016,8,18,20,NA,NA,NA,280,8.05546,9.2700622588,NA,NA,10,2016-08-18 20:00:00
"PDX",2016,8,18,21,NA,NA,NA,300,12.65858,14.5672406924,NA,NA,10,2016-08-18 21:00:00
"PDX",2016,8,18,22,NA,NA,NA,300,11.5078,13.242946084,NA,NA,10,2016-08-18 22:00:00
"PDX",2016,8,18,23,NA,NA,NA,320,12.65858,14.5672406924,NA,NA,10,2016-08-18 23:00:00
"PDX",2016,8,19,0,NA,NA,NA,330,13.80936,15.8915353008,NA,NA,10,2016-08-19 00:00:00
"PDX",2016,8,19,1,NA,NA,NA,330,9.20624,10.5943568672,NA,NA,10,2016-08-19 01:00:00
"PDX",2016,8,19,2,NA,NA,NA,330,10.35702,11.9186514756,NA,NA,10,2016-08-19 02:00:00
"PDX",2016,8,19,3,NA,NA,NA,320,13.80936,15.8915353008,NA,NA,10,2016-08-19 03:00:00
"PDX",2016,8,19,4,NA,NA,NA,270,11.5078,13.242946084,NA,NA,10,2016-08-19 04:00:00
"PDX",2016,8,19,5,NA,NA,NA,300,11.5078,13.242946084,NA,NA,10,2016-08-19 05:00:00
"PDX",2016,8,19,6,NA,NA,NA,290,3.45234,3.9728838252,NA,NA,10,2016-08-19 06:00:00
"PDX",2016,8,19,7,NA,NA,NA,0,0,0,NA,NA,10,2016-08-19 07:00:00
"PDX",2016,8,19,8,NA,NA,NA,0,0,0,NA,NA,10,2016-08-19 08:00:00
"PDX",2016,8,19,9,NA,NA,NA,0,0,0,NA,NA,10,2016-08-19 09:00:00
"PDX",2016,8,19,10,NA,NA,NA,0,0,0,NA,NA,10,2016-08-19 10:00:00
"PDX",2016,8,19,11,NA,NA,NA,0,0,0,NA,NA,10,2016-08-19 11:00:00
"PDX",2016,8,19,12,NA,NA,NA,0,0,0,NA,NA,10,2016-08-19 12:00:00
"PDX",2016,8,19,13,NA,NA,NA,310,4.60312,5.2971784336,NA,NA,10,2016-08-19 13:00:00
"PDX",2016,8,19,14,NA,NA,NA,270,3.45234,3.9728838252,NA,NA,10,2016-08-19 14:00:00
"PDX",2016,8,19,15,NA,NA,NA,300,5.7539,6.621473042,NA,NA,10,2016-08-19 15:00:00
"PDX",2016,8,19,16,NA,NA,NA,290,4.60312,5.2971784336,NA,NA,10,2016-08-19 16:00:00
"PDX",2016,8,19,17,NA,NA,NA,80,4.60312,5.2971784336,NA,NA,10,2016-08-19 17:00:00
"PDX",2016,8,19,18,NA,NA,NA,NA,NA,NA,NA,NA,10,2016-08-19 18:00:00
"PDX",2016,8,19,19,NA,NA,NA,90,13.80936,15.8915353008,NA,NA,10,2016-08-19 19:00:00
"PDX",2016,8,19,20,NA,NA,NA,NA,NA,NA,NA,NA,10,2016-08-19 20:00:00
"PDX",2016,8,19,21,NA,NA,NA,80,16.11092,18.5401245176,NA,NA,10,2016-08-19 21:00:00
"PDX",2016,8,19,22,NA,NA,NA,90,11.5078,13.242946084,NA,NA,10,2016-08-19 22:00:00
"PDX",2016,8,19,23,NA,NA,NA,90,8.05546,9.2700622588,NA,NA,10,2016-08-19 23:00:00
"PDX",2016,8,20,0,NA,NA,NA,100,10.35702,11.9186514756,NA,NA,10,2016-08-20 00:00:00
"PDX",2016,8,20,1,NA,NA,NA,100,12.65858,14.5672406924,NA,NA,10,2016-08-20 01:00:00
"PDX",2016,8,20,2,NA,NA,NA,90,13.80936,15.8915353008,NA,NA,10,2016-08-20 02:00:00
"PDX",2016,8,20,3,NA,NA,NA,70,9.20624,10.5943568672,NA,NA,10,2016-08-20 03:00:00
"PDX",2016,8,20,4,NA,NA,NA,100,6.90468,7.9457676504,NA,NA,10,2016-08-20 04:00:00
"PDX",2016,8,20,5,NA,NA,NA,250,3.45234,3.9728838252,NA,NA,10,2016-08-20 05:00:00
"PDX",2016,8,20,6,NA,NA,NA,0,0,0,NA,NA,10,2016-08-20 06:00:00
"PDX",2016,8,20,7,NA,NA,NA,0,0,0,NA,NA,10,2016-08-20 07:00:00
"PDX",2016,8,20,8,NA,NA,NA,280,4.60312,5.2971784336,NA,NA,10,2016-08-20 08:00:00
"PDX",2016,8,20,9,NA,NA,NA,290,5.7539,6.621473042,NA,NA,10,2016-08-20 09:00:00
"PDX",2016,8,20,10,NA,NA,NA,0,0,0,NA,NA,10,2016-08-20 10:00:00
"PDX",2016,8,20,11,NA,NA,NA,0,0,0,NA,NA,10,2016-08-20 11:00:00
"PDX",2016,8,20,12,NA,NA,NA,260,3.45234,3.9728838252,NA,NA,10,2016-08-20 12:00:00
"PDX",2016,8,20,13,NA,NA,NA,0,0,0,NA,NA,10,2016-08-20 13:00:00
"PDX",2016,8,20,14,NA,NA,NA,270,3.45234,3.9728838252,NA,NA,10,2016-08-20 14:00:00
"PDX",2016,8,20,15,NA,NA,NA,0,0,0,NA,NA,10,2016-08-20 15:00:00
"PDX",2016,8,20,16,NA,NA,NA,0,0,0,NA,NA,10,2016-08-20 16:00:00
"PDX",2016,8,20,17,NA,NA,NA,10,4.60312,5.2971784336,NA,NA,10,2016-08-20 17:00:00
"PDX",2016,8,20,18,NA,NA,NA,340,4.60312,5.2971784336,NA,NA,10,2016-08-20 18:00:00
"PDX",2016,8,20,19,NA,NA,NA,330,4.60312,5.2971784336,NA,NA,10,2016-08-20 19:00:00
"PDX",2016,8,20,20,NA,NA,NA,330,5.7539,6.621473042,NA,NA,10,2016-08-20 20:00:00
"PDX",2016,8,20,21,NA,NA,NA,320,6.90468,7.9457676504,NA,NA,10,2016-08-20 21:00:00
"PDX",2016,8,20,22,NA,NA,NA,320,4.60312,5.2971784336,NA,NA,10,2016-08-20 22:00:00
"PDX",2016,8,20,23,NA,NA,NA,290,5.7539,6.621473042,NA,NA,10,2016-08-20 23:00:00
"PDX",2016,8,21,0,NA,NA,NA,320,6.90468,7.9457676504,NA,NA,10,2016-08-21 00:00:00
"PDX",2016,8,21,1,NA,NA,NA,340,8.05546,9.2700622588,NA,NA,10,2016-08-21 01:00:00
"PDX",2016,8,21,2,NA,NA,NA,350,8.05546,9.2700622588,NA,NA,10,2016-08-21 02:00:00
"PDX",2016,8,21,3,NA,NA,NA,350,3.45234,3.9728838252,NA,NA,10,2016-08-21 03:00:00
"PDX",2016,8,21,4,NA,NA,NA,340,5.7539,6.621473042,NA,NA,10,2016-08-21 04:00:00
"PDX",2016,8,21,5,NA,NA,NA,290,6.90468,7.9457676504,NA,NA,10,2016-08-21 05:00:00
"PDX",2016,8,21,6,NA,NA,NA,280,5.7539,6.621473042,NA,NA,10,2016-08-21 06:00:00
"PDX",2016,8,21,7,NA,NA,NA,310,3.45234,3.9728838252,NA,NA,10,2016-08-21 07:00:00
